JobIDRaw|UID|GID|JobName|Partition|ReqNodes|ReqCPUS|AllocNodes|AllocCPUS|NodeList|Timelimit|Submit|Reserved|Start|End|Elapsed|CPUTimeRAW|ElapsedRaw|TimelimitRaw|Priority|State|Unnamed: 21
1442311|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p584|12-00:00:00|2021-08-22T20:27:50|02:10:30|2021-08-22T22:38:20|2021-09-03T01:02:52|11-02:24:32|53708032|959072|17280|1|COMPLETED|
1442312|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p583|14-00:00:00|2021-08-22T20:27:53|02:10:58|2021-08-22T22:38:51|2021-09-03T01:02:53|11-02:24:02|53706352|959042|20160|1|COMPLETED|
1448074|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p157|12-00:00:00|2021-08-30T15:38:27|03:12:21|2021-08-30T18:50:48|2021-09-11T18:51:04|12-00:00:16|58061696|1036816|17280|1|TIMEOUT|
1448075|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p162|12-00:00:00|2021-08-30T15:38:36|03:12:12|2021-08-30T18:50:48|2021-09-11T18:51:04|12-00:00:16|58061696|1036816|17280|1|TIMEOUT|
1448076|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p440|12-00:00:00|2021-08-30T15:38:40|05:49:08|2021-08-30T21:27:48|2021-09-11T21:28:04|12-00:00:16|58061696|1036816|17280|1|TIMEOUT|
1448077|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p037|12-00:00:00|2021-08-30T15:38:43|06:10:45|2021-08-30T21:49:28|2021-09-11T21:49:34|12-00:00:06|58061136|1036806|17280|1|TIMEOUT|
1448079|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p039|14-00:00:00|2021-08-30T15:48:19|06:01:09|2021-08-30T21:49:28|2021-09-13T13:53:47|13-16:04:19|66139304|1181059|20160|1|COMPLETED|
1448081|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p042|14-00:00:00|2021-08-30T15:53:08|05:56:20|2021-08-30T21:49:28|2021-09-13T13:54:14|13-16:04:46|66140816|1181086|20160|1|COMPLETED|
1448082|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p044|14-00:00:00|2021-08-30T15:53:10|05:56:18|2021-08-30T21:49:28|2021-09-13T13:54:15|13-16:04:47|66140872|1181087|20160|1|COMPLETED|
1448083|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p066|14-00:00:00|2021-08-30T15:53:12|05:56:16|2021-08-30T21:49:28|2021-09-13T13:54:00|13-16:04:32|66140032|1181072|20160|1|COMPLETED|
1448084|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p089|14-00:00:00|2021-08-30T15:53:14|05:56:14|2021-08-30T21:49:28|2021-09-13T13:54:48|13-16:05:20|66142720|1181120|20160|1|COMPLETED|
1448085|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p092|14-00:00:00|2021-08-30T15:53:16|05:56:12|2021-08-30T21:49:28|2021-09-13T13:54:36|13-16:05:08|66142048|1181108|20160|1|COMPLETED|
1448086|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p105|14-00:00:00|2021-08-30T15:53:18|05:56:10|2021-08-30T21:49:28|2021-09-13T13:54:34|13-16:05:06|66141936|1181106|20160|1|COMPLETED|
1448087|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p115|12-00:00:00|2021-08-30T15:55:49|05:53:39|2021-08-30T21:49:28|2021-09-06T15:56:26|6-18:06:58|32682608|583618|17280|1|COMPLETED|
1448088|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p119|12-00:00:00|2021-08-30T15:55:51|05:53:37|2021-08-30T21:49:28|2021-09-03T00:12:45|3-02:23:17|14996632|267797|17280|1|COMPLETED|
1448089|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p146|14-00:00:00|2021-08-30T15:56:16|05:53:12|2021-08-30T21:49:28|2021-09-13T13:54:09|13-16:04:41|66140536|1181081|20160|1|COMPLETED|
1456036|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p542|12-00:00:00|2021-09-06T17:05:39|00:00:01|2021-09-06T17:05:40|2021-09-13T13:54:04|6-20:48:24|33225024|593304|17280|1|COMPLETED|
1463872|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p355|12-00:00:00|2021-09-13T14:04:57|00:17:57|2021-09-13T14:22:54|2021-09-16T16:32:47|3-02:09:53|14951608|266993|17280|1|COMPLETED|
1463873|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p363|12-00:00:00|2021-09-13T14:06:18|00:16:36|2021-09-13T14:22:54|2021-09-16T16:32:48|3-02:09:54|14951664|266994|17280|1|COMPLETED|
1463891|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p372|12-00:00:00|2021-09-13T14:06:46|00:16:08|2021-09-13T14:22:54|2021-09-16T16:32:55|3-02:10:01|14952056|267001|17280|1|COMPLETED|
1463892|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p418|12-00:00:00|2021-09-13T14:07:29|00:15:25|2021-09-13T14:22:54|2021-09-16T16:32:55|3-02:10:01|14952056|267001|17280|1|COMPLETED|
1463893|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p477|14-00:00:00|2021-09-13T14:11:04|00:11:50|2021-09-13T14:22:54|2021-09-16T16:39:21|3-02:16:27|14973672|267387|20160|1|COMPLETED|
1463895|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p509|14-00:00:00|2021-09-13T14:11:48|00:11:06|2021-09-13T14:22:54|2021-09-16T16:39:33|3-02:16:39|14974344|267399|20160|1|COMPLETED|
1463896|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p516|14-00:00:00|2021-09-13T14:13:06|00:09:48|2021-09-13T14:22:54|2021-09-16T16:39:06|3-02:16:12|14972832|267372|20160|1|COMPLETED|
1463904|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p542|14-00:00:00|2021-09-13T14:15:07|00:08:19|2021-09-13T14:23:26|2021-09-16T16:39:02|3-02:15:36|14970816|267336|20160|1|COMPLETED|
1463906|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p567|14-00:00:00|2021-09-13T14:15:28|00:07:58|2021-09-13T14:23:26|2021-09-13T14:23:26|00:00:00|0|0|20160|1|COMPLETED|
1463910|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p572|14-00:00:00|2021-09-13T14:16:47|00:06:39|2021-09-13T14:23:26|2021-09-16T16:39:02|3-02:15:36|14970816|267336|20160|1|COMPLETED|
1463911|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p458|14-00:00:00|2021-09-13T14:17:12|00:06:14|2021-09-13T14:23:26|2021-09-16T16:38:50|3-02:15:24|14970144|267324|20160|1|COMPLETED|
1463931|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p162|12-00:00:00|2021-09-13T14:29:32|00:00:01|2021-09-13T14:29:33|2021-09-16T16:32:43|3-02:03:10|14929040|266590|17280|1|COMPLETED|
1487663|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p116|12-00:00:00|2021-10-06T17:41:18|01:19:12|2021-10-06T19:00:30|2021-10-08T07:55:01|1-12:54:31|7440776|132871|17280|1|FAILED|
1488331|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p128|12-00:00:00|2021-10-08T12:51:31|00:00:01|2021-10-08T12:51:32|2021-10-08T12:55:38|00:04:06|13776|246|17280|1|COMPLETED|
1488333|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p128|12-00:00:00|2021-10-08T12:59:07|00:00:00|2021-10-08T12:59:07|2021-10-08T13:14:00|00:14:53|50008|893|17280|1|COMPLETED|
1488369|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p163|12-00:00:00|2021-10-08T13:42:56|00:00:01|2021-10-08T13:42:57|2021-10-18T15:54:36|10-02:11:39|48826344|871899|17280|1|COMPLETED|
1491899|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p552|12-00:00:00|2021-10-13T15:11:41|00:00:00|2021-10-13T15:11:41|2021-10-13T15:30:43|00:19:02|63952|1142|17280|1|COMPLETED|
1491900|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p526|14-00:00:00|2021-10-13T15:11:46|00:00:01|2021-10-13T15:11:47|2021-10-13T15:29:41|00:17:54|60144|1074|20160|1|COMPLETED|
1491901|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p527|14-00:00:00|2021-10-13T15:11:49|00:00:01|2021-10-13T15:11:50|2021-10-13T15:30:16|00:18:26|61936|1106|20160|1|COMPLETED|
1491902|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p528|14-00:00:00|2021-10-13T15:11:59|00:00:01|2021-10-13T15:12:00|2021-10-13T15:29:37|00:17:37|59192|1057|20160|1|COMPLETED|
1491903|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p582|14-00:00:00|2021-10-13T15:12:02|00:00:01|2021-10-13T15:12:03|2021-10-13T15:29:59|00:17:56|60256|1076|20160|1|COMPLETED|
1499427|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p308|14-00:00:00|2021-10-20T11:15:04|00:00:01|2021-10-20T11:15:05|2021-10-20T11:22:55|00:07:50|26320|470|20160|1|COMPLETED|
1499784|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p570|12-00:00:00|2021-10-20T13:38:45|00:11:41|2021-10-20T13:50:26|2021-10-20T13:52:28|00:02:02|6832|122|17280|1|COMPLETED|
1499787|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p184|12-00:00:00|2021-10-20T13:40:13|00:13:51|2021-10-20T13:54:04|2021-10-20T13:55:58|00:01:54|6384|114|17280|1|COMPLETED|
1499792|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p274|12-00:00:00|2021-10-20T13:48:09|00:05:55|2021-10-20T13:54:04|2021-10-21T18:39:26|1-04:45:22|5797232|103522|17280|1|COMPLETED|
1499794|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p607|12-00:00:00|2021-10-20T13:53:00|00:01:04|2021-10-20T13:54:04|2021-10-21T18:40:26|1-04:46:22|5800592|103582|17280|1|COMPLETED|
1499798|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p036|12-00:00:00|2021-10-20T13:56:20|00:00:01|2021-10-20T13:56:21|2021-10-20T22:18:16|08:21:55|1686440|30115|17280|1|COMPLETED|
1499799|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p113|12-00:00:00|2021-10-20T13:56:59|00:00:01|2021-10-20T13:57:00|2021-10-20T23:27:15|09:30:15|1916040|34215|17280|1|COMPLETED|
1501878|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p127|12-00:00:00|2021-10-21T15:04:15|00:00:00|2021-10-21T15:04:15|2021-10-25T13:32:16|3-22:28:01|19044536|340081|17280|1|COMPLETED|
1501879|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p175|12-00:00:00|2021-10-21T15:04:28|00:00:00|2021-10-21T15:04:28|2021-10-25T13:32:53|3-22:28:25|19045880|340105|17280|1|COMPLETED|
1501940|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p121|12-00:00:00|2021-10-21T16:09:24|00:00:01|2021-10-21T16:09:25|2021-10-21T16:13:52|00:04:27|14952|267|17280|1|COMPLETED|
1501941|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p205|14-00:00:00|2021-10-21T16:09:30|00:00:00|2021-10-21T16:09:30|2021-10-21T16:12:41|00:03:11|10696|191|20160|1|COMPLETED|
1501964|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p229|12-00:00:00|2021-10-21T16:37:41|00:00:01|2021-10-21T16:37:42|2021-10-21T16:42:02|00:04:20|14560|260|17280|1|COMPLETED|
1501992|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p052|14-00:00:00|2021-10-21T17:08:17|00:00:00|2021-10-21T17:08:17|2021-10-21T17:20:41|00:12:24|41664|744|20160|1|COMPLETED|
1502068|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p059|12-00:00:00|2021-10-21T18:46:38|00:00:01|2021-10-21T18:46:39|2021-10-25T13:36:27|3-18:49:48|18311328|326988|17280|1|COMPLETED|
1502069|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p064|12-00:00:00|2021-10-21T18:46:45|00:00:00|2021-10-21T18:46:45|2021-10-25T13:36:20|3-18:49:35|18310600|326975|17280|1|COMPLETED|
1502070|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p120|12-00:00:00|2021-10-21T18:48:07|00:00:00|2021-10-21T18:48:07|2021-10-25T13:35:38|3-18:47:31|18303656|326851|17280|1|COMPLETED|
1502071|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p130|12-00:00:00|2021-10-21T18:48:51|00:00:00|2021-10-21T18:48:51|2021-10-25T13:35:43|3-18:46:52|18301472|326812|17280|1|COMPLETED|
1502079|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p079|12-00:00:00|2021-10-21T18:57:14|00:00:00|2021-10-21T18:57:14|2021-10-25T13:38:01|3-18:40:47|18281032|326447|17280|1|COMPLETED|
1502083|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p091|12-00:00:00|2021-10-21T19:03:59|00:00:01|2021-10-21T19:04:00|2021-10-25T13:37:26|3-18:33:26|18256336|326006|17280|1|COMPLETED|
1502088|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p142|14-00:00:00|2021-10-21T19:14:40|00:00:00|2021-10-21T19:14:40|2021-10-24T20:58:05|3-01:43:25|14862680|265405|20160|1|COMPLETED|
1503841|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p064|14-00:00:00|2021-10-25T14:14:05|00:00:01|2021-10-25T14:14:06|2021-10-28T15:29:59|3-01:15:53|14770168|263753|20160|1|COMPLETED|
1503845|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p091|12-00:00:00|2021-10-25T14:31:14|00:00:01|2021-10-25T14:31:15|2021-10-25T16:19:03|01:47:48|362208|6468|17280|1|COMPLETED|
1503864|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p120|12-00:00:00|2021-10-25T15:29:55|00:00:02|2021-10-25T15:29:57|2021-10-25T15:32:20|00:02:23|8008|143|17280|1|COMPLETED|
1503871|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p033|12-00:00:00|2021-10-25T15:40:35|00:00:07|2021-10-25T15:40:42|2021-10-25T15:44:40|00:03:58|13328|238|17280|1|COMPLETED|
1503878|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p036|12-00:00:00|2021-10-25T15:58:57|00:00:00|2021-10-25T15:58:57|2021-11-06T15:59:19|12-00:00:22|58062032|1036822|17280|1|TIMEOUT|
1503880|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p037|12-00:00:00|2021-10-25T16:04:09|00:00:00|2021-10-25T16:04:09|2021-11-06T16:04:19|12-00:00:10|58061360|1036810|17280|1|TIMEOUT|
1503885|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p091|12-00:00:00|2021-10-25T16:19:45|00:00:01|2021-10-25T16:19:46|2021-10-25T17:36:13|01:16:27|256872|4587|17280|1|COMPLETED|
1503919|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p054|12-00:00:00|2021-10-25T17:38:55|00:00:03|2021-10-25T17:38:58|2021-10-27T15:07:02|1-21:28:04|9166304|163684|17280|1|COMPLETED|
1503920|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p091|12-00:00:00|2021-10-25T17:39:17|00:00:00|2021-10-25T17:39:17|2021-10-27T15:07:02|1-21:27:45|9165240|163665|17280|1|COMPLETED|
1503921|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p323|12-00:00:00|2021-10-25T17:39:35|00:00:01|2021-10-25T17:39:36|2021-10-27T14:55:26|1-21:15:50|9125200|162950|17280|1|COMPLETED|
1503922|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p196|12-00:00:00|2021-10-25T17:39:59|00:00:00|2021-10-25T17:39:59|2021-10-27T14:56:04|1-21:16:05|9126040|162965|17280|1|COMPLETED|
1503923|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p197|12-00:00:00|2021-10-25T17:40:17|00:00:00|2021-10-25T17:40:17|2021-10-27T14:56:18|1-21:16:01|9125816|162961|17280|1|COMPLETED|
1503924|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p607|12-00:00:00|2021-10-25T17:40:38|00:00:01|2021-10-25T17:40:39|2021-10-27T15:06:54|1-21:26:15|9160200|163575|17280|1|COMPLETED|
1503930|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p369|12-00:00:00|2021-10-25T17:49:59|00:00:00|2021-10-25T17:49:59|2021-10-26T16:08:20|22:18:21|4496856|80301|17280|1|COMPLETED|
1503931|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p370|12-00:00:00|2021-10-25T17:50:03|00:00:00|2021-10-25T17:50:03|2021-10-26T16:08:32|22:18:29|4497304|80309|17280|1|COMPLETED|
1503932|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p156|12-00:00:00|2021-10-25T17:50:06|00:00:00|2021-10-25T17:50:06|2021-10-26T16:14:01|22:23:55|4515560|80635|17280|1|COMPLETED|
1503933|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p157|12-00:00:00|2021-10-25T17:50:09|00:00:00|2021-10-25T17:50:09|2021-10-26T16:09:03|22:18:54|4498704|80334|17280|1|COMPLETED|
1503934|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p158|12-00:00:00|2021-10-25T17:50:11|00:00:01|2021-10-25T17:50:12|2021-10-26T16:14:44|22:24:32|4517632|80672|17280|1|COMPLETED|
1503935|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p411|12-00:00:00|2021-10-25T17:52:48|00:00:00|2021-10-25T17:52:48|2021-11-06T17:52:50|12-00:00:02|58060912|1036802|17280|1|TIMEOUT|
1503936|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p412|12-00:00:00|2021-10-25T17:53:23|00:00:00|2021-10-25T17:53:23|2021-10-29T23:20:29|4-05:27:06|20452656|365226|17280|1|NODE_FAIL|
1503946|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p413|12-00:00:00|2021-10-25T17:56:30|00:00:01|2021-10-25T17:56:31|2021-11-06T17:56:50|12-00:00:19|58061864|1036819|17280|1|TIMEOUT|
1503947|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p608|12-00:00:00|2021-10-25T17:56:33|00:00:01|2021-10-25T17:56:34|2021-11-06T17:56:50|12-00:00:16|58061696|1036816|17280|1|TIMEOUT|
1504515|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p054|12-00:00:00|2021-10-27T15:14:57|00:00:01|2021-10-27T15:14:58|2021-10-28T14:59:15|23:44:17|4785592|85457|17280|1|COMPLETED|
1504516|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p091|12-00:00:00|2021-10-27T15:14:59|00:00:02|2021-10-27T15:15:01|2021-10-28T14:57:40|23:42:39|4780104|85359|17280|1|COMPLETED|
1504517|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p165|12-00:00:00|2021-10-27T15:15:01|00:00:00|2021-10-27T15:15:01|2021-10-29T15:15:13|2-00:00:12|9677472|172812|17280|1|COMPLETED|
1504518|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p182|12-00:00:00|2021-10-27T15:15:03|00:00:01|2021-10-27T15:15:04|2021-10-28T14:57:58|23:42:54|4780944|85374|17280|1|COMPLETED|
1504519|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p187|12-00:00:00|2021-10-27T15:15:05|00:00:02|2021-10-27T15:15:07|2021-10-29T15:34:00|2-00:18:53|9740248|173933|17280|1|COMPLETED|
1504520|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p217|12-00:00:00|2021-10-27T15:15:06|00:00:01|2021-10-27T15:15:07|2021-10-29T15:14:50|1-23:59:43|9675848|172783|17280|1|COMPLETED|
1504523|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p335|12-00:00:00|2021-10-27T15:17:17|00:04:54|2021-10-27T15:22:11|2021-10-28T15:08:46|23:46:35|4793320|85595|17280|1|COMPLETED|
1504538|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p035|12-00:00:00|2021-10-27T16:29:44|00:00:01|2021-10-27T16:29:45|2021-10-29T15:56:06|1-23:26:21|9563736|170781|17280|1|COMPLETED|
1504539|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p038|12-00:00:00|2021-10-27T16:29:55|00:00:01|2021-10-27T16:29:56|2021-10-29T15:56:01|1-23:26:05|9562840|170765|17280|1|COMPLETED|
1504540|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p041|12-00:00:00|2021-10-27T16:30:05|00:00:01|2021-10-27T16:30:06|2021-10-29T15:56:14|1-23:26:08|9563008|170768|17280|1|COMPLETED|
1504542|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p310|12-00:00:00|2021-10-27T16:30:17|00:00:00|2021-10-27T16:30:17|2021-10-29T15:56:18|1-23:26:01|9562616|170761|17280|1|COMPLETED|
1504543|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p334|12-00:00:00|2021-10-27T16:30:27|00:00:00|2021-10-27T16:30:27|2021-10-29T15:56:24|1-23:25:57|9562392|170757|17280|1|COMPLETED|
1504835|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p091|12-00:00:00|2021-10-28T15:10:27|00:00:01|2021-10-28T15:10:28|2021-10-29T15:55:46|1-00:45:18|4990608|89118|17280|1|COMPLETED|
1504836|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p182|12-00:00:00|2021-10-28T15:10:42|00:00:01|2021-10-28T15:10:43|2021-10-29T15:12:44|1-00:02:01|4845176|86521|17280|1|COMPLETED|
1504875|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p323|14-00:00:00|2021-10-28T17:08:23|00:00:00|2021-10-28T17:08:23|2021-11-08T01:36:05|10-08:27:42|50089872|894462|20160|1|COMPLETED|
1505247|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p113|12-00:00:00|2021-10-29T15:36:00|00:00:01|2021-10-29T15:36:01|2021-11-02T17:55:46|4-02:19:45|19823160|353985|17280|1|COMPLETED|
1505248|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p176|12-00:00:00|2021-10-29T15:36:03|00:00:01|2021-10-29T15:36:04|2021-11-03T13:36:49|4-22:00:45|23791320|424845|17280|1|COMPLETED|
1505249|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p182|12-00:00:00|2021-10-29T15:36:05|00:00:02|2021-10-29T15:36:07|2021-11-03T13:36:42|4-22:00:35|23790760|424835|17280|1|COMPLETED|
1505296|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p142|12-00:00:00|2021-10-29T18:07:06|00:00:01|2021-10-29T18:07:07|2021-11-07T14:20:15|8-20:13:08|42783328|763988|17280|1|COMPLETED|
1505297|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p175|12-00:00:00|2021-10-29T18:07:11|00:00:01|2021-10-29T18:07:12|2021-11-07T14:20:36|8-20:13:24|42784224|764004|17280|1|COMPLETED|
1505298|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p217|12-00:00:00|2021-10-29T18:07:13|00:00:02|2021-10-29T18:07:15|2021-11-07T14:20:39|8-20:13:24|42784224|764004|17280|1|COMPLETED|
1505299|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p299|12-00:00:00|2021-10-29T18:07:17|00:00:01|2021-10-29T18:07:18|2021-11-07T14:20:38|8-20:13:20|42784000|764000|17280|1|COMPLETED|
1505300|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p334|12-00:00:00|2021-10-29T18:07:25|00:00:01|2021-10-29T18:07:26|2021-10-29T18:24:00|00:16:34|55664|994|17280|1|COMPLETED|
1505301|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p057|14-00:00:00|2021-10-29T18:13:43|00:00:00|2021-10-29T18:13:43|2021-11-07T14:21:10|8-20:07:27|42764232|763647|20160|1|COMPLETED|
1505302|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p338|14-00:00:00|2021-10-29T18:13:46|00:00:00|2021-10-29T18:13:46|2021-11-07T14:20:45|8-20:06:59|42762664|763619|20160|1|COMPLETED|
1505303|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p406|14-00:00:00|2021-10-29T18:13:48|00:00:01|2021-10-29T18:13:49|2021-11-07T14:21:29|8-20:07:40|42764960|763660|20160|1|COMPLETED|
1505304|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p416|14-00:00:00|2021-10-29T18:13:50|00:00:02|2021-10-29T18:13:52|2021-11-07T14:21:08|8-20:07:16|42763616|763636|20160|1|COMPLETED|
1505305|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p419|14-00:00:00|2021-10-29T18:13:53|00:00:02|2021-10-29T18:13:55|2021-11-07T14:20:59|8-20:07:04|42762944|763624|20160|1|COMPLETED|
1505306|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p180|14-00:00:00|2021-10-29T18:14:02|00:00:01|2021-10-29T18:14:03|2021-11-07T14:15:42|8-20:01:39|42744744|763299|20160|1|COMPLETED|
1505308|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p181|14-00:00:00|2021-10-29T18:14:04|00:00:02|2021-10-29T18:14:06|2021-11-07T14:15:48|8-20:01:42|42744912|763302|20160|1|COMPLETED|
1505309|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p193|14-00:00:00|2021-10-29T18:14:06|00:00:03|2021-10-29T18:14:09|2021-11-07T14:16:15|8-20:02:06|42746256|763326|20160|1|COMPLETED|
1505310|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p194|14-00:00:00|2021-10-29T18:14:08|00:00:01|2021-10-29T18:14:09|2021-11-07T14:16:09|8-20:02:00|42745920|763320|20160|1|COMPLETED|
1505311|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p246|14-00:00:00|2021-10-29T18:14:10|00:00:02|2021-10-29T18:14:12|2021-11-07T14:16:09|8-20:01:57|42745752|763317|20160|1|COMPLETED|
1505312|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p247|14-00:00:00|2021-10-29T18:14:11|00:00:01|2021-10-29T18:14:12|2021-11-07T14:16:49|8-20:02:37|42747992|763357|20160|1|COMPLETED|
1505324|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p041|12-00:00:00|2021-10-29T18:27:18|00:00:01|2021-10-29T18:27:19|2021-11-07T14:21:08|8-19:53:49|42718424|762829|17280|1|COMPLETED|
1505325|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p203|12-00:00:00|2021-10-29T18:27:29|00:00:01|2021-10-29T18:27:30|2021-11-07T14:12:35|8-19:45:05|42689080|762305|17280|1|COMPLETED|
1506281|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p202|12-00:00:00|2021-11-02T17:49:29|00:00:01|2021-11-02T17:49:30|2021-11-02T22:47:17|04:57:47|1000552|17867|17280|1|COMPLETED|
1506288|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p113|12-00:00:00|2021-11-02T18:07:17|00:00:01|2021-11-02T18:07:18|2021-11-03T13:09:27|19:02:09|3837624|68529|17280|1|COMPLETED|
